case,sample,s4,s5,fade,before_frontier,after_frontier,context_defect,memory_defect,call_defect,unexpected,before_goal,after_goal,before_vf11z,after_vf11z,before_return,after_return
267,7,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
268,7,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
269,7,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
270,7,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
271,7,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
272,7,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
273,7,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
274,7,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
275,7,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
276,7,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
277,7,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
278,7,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
279,7,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
280,7,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
281,7,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
282,7,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
283,7,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
284,7,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
285,7,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,80800000,80800000,0,0
286,7,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
287,7,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
288,8,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
289,8,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
290,8,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
291,8,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
292,8,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
293,8,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
294,8,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
295,8,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
296,8,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
297,8,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
298,8,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
299,8,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
300,8,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
301,8,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
302,8,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
303,8,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
304,8,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
305,8,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
306,8,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
307,8,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
308,8,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
309,8,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
310,8,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
311,8,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
312,8,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
313,8,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
314,8,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
315,8,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
316,8,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
317,8,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
318,8,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
319,8,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
320,8,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f800000,3f800000,0,0
321,8,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,40000000,40000000,0,0
322,8,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
323,8,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
324,9,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
325,9,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
326,9,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
327,9,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
328,9,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
329,9,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
330,9,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
331,9,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
332,9,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
333,9,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
334,9,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
335,9,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
336,9,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
337,9,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
338,9,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
339,9,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
340,9,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
341,9,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
342,9,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
343,9,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
344,9,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
345,9,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
346,9,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
347,9,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
348,9,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
349,9,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
350,9,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
351,9,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
352,9,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
353,9,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
354,9,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
355,9,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
356,9,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
357,9,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
358,9,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
359,9,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
360,10,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
361,10,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
362,10,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
363,10,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
364,10,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
365,10,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
366,10,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
367,10,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
368,10,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
369,10,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
370,10,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
371,10,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
372,10,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
373,10,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
374,10,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
375,10,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
376,10,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
377,10,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
378,10,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
379,10,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
380,10,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
381,10,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
382,10,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
383,10,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
384,10,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
385,10,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
386,10,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
387,10,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
388,10,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
389,10,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
390,10,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
391,10,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
392,10,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
393,10,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
394,10,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
395,10,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
396,11,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
397,11,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
398,11,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
399,11,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
400,11,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
401,11,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
402,11,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
403,11,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
404,11,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
405,11,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
406,11,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
407,11,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
408,11,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
409,11,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
410,11,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
411,11,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
412,11,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
413,11,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
414,11,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
415,11,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
416,11,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
417,11,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
418,11,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
419,11,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
420,11,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
421,11,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
422,11,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
423,11,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
424,11,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
425,11,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
426,11,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
427,11,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
428,11,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
429,11,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
430,11,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
431,11,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
432,12,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
433,12,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
434,12,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
435,12,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
436,12,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
437,12,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
438,12,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
439,12,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
440,12,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
441,12,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
442,12,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
443,12,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
444,12,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
445,12,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
446,12,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
447,12,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
448,12,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
449,12,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
450,12,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
451,12,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
452,12,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
453,12,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
454,12,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
455,12,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
456,12,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
457,12,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
458,12,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
459,12,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
460,12,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
461,12,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
462,12,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f800000,7f800000,0,0
463,12,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
464,12,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
465,12,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
466,12,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
467,12,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
468,13,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
469,13,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
470,13,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
471,13,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
472,13,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
473,13,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
474,13,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
475,13,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
476,13,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
477,13,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
478,13,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
479,13,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
480,13,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
481,13,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
482,13,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
483,13,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
484,13,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
485,13,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
486,13,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
487,13,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
488,13,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
489,13,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
490,13,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
491,13,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
492,13,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
493,13,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
494,13,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
495,13,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
496,13,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
497,13,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
498,13,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
499,13,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
500,13,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
501,13,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
502,13,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
503,13,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
504,14,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
505,14,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
506,14,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
507,14,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
508,14,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
509,14,64,256,ff854321,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
510,14,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
511,14,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
512,14,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
513,14,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
514,14,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
515,14,64,64,ff854321,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
516,14,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
517,14,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
518,14,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
519,14,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
520,14,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
521,14,64,48,ff854321,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
522,14,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
523,14,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
524,14,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
525,14,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
526,14,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
527,14,64,80,ff854321,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
528,14,128,64,00000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
529,14,128,64,80000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
530,14,128,64,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
531,14,128,64,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
532,14,128,64,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
533,14,128,64,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
534,14,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
535,14,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
536,14,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
